"time","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
2018-11-05,"thank ",0,2,17,0,0,0,0,0,0,0,0,0,0
2018-11-05,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-05,"first week  ",0,0,4,0,0,0,0,0,0,0,0,0,0
2013-06-20," designed model s   beginning   capable  swapping   battery pack faster   can fill  gas tank",4,172,64,1,0,0,0,0,0,0,1,1,1
2017-11-28,"
 need 

put   people   resources   



build fast fix later speed hus quality  tesla  workers say",0,9,11,0,0,0,0,1,0,0,1,0,2
2018-11-05," far  musical instruments go  prefer electric 

hey",0,1,3,1,1,0,0,2,1,2,2,0,3
2018-11-05," car  changed  relationship  driving tried autopilot today   giggling like  kid",1,0,5,0,0,0,0,0,0,0,0,0,0
2018-11-05,"",1,1,1,0,0,0,0,0,0,0,0,0,0
2018-11-05,"reminds    passage  infinite jest",0,0,1,0,0,0,0,1,0,1,0,0,2
2018-11-06," dont     rocket scientist  see      sma idea",3,9,16,1,1,0,0,0,0,0,1,0,1
2018-11-06,"day 73 make sure  vote",1,3,11,1,1,0,0,1,1,1,1,1,1
2018-11-06,"explore  benefits   teaching profession  get direct access  public k12 entities looking  qualified teachers just like   midyear  201920 school year oppounities 
viual job fair registration",0,3,14,0,2,0,0,0,0,0,2,0,5
2018-11-06,"enter  

1 find  salesforce essentials ad
2 tweet  using 
3 mention  follow 

learn   essentials 
rules",1,2,1,0,0,0,0,0,0,0,0,0,1
2018-11-06,"",3,1,4,0,0,0,0,0,0,0,0,0,0
2018-11-06," waiting 25+ years  day  finally come  just picked  ",54,80,1700,0,1,1,0,1,0,1,1,0,1
2017-11-30,"hey",1,3,24,0,0,0,0,0,0,0,0,0,0
2018-11-06,"",1,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-06,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-06,"<U+2066>",8,9,27,0,0,0,0,0,0,0,0,0,0
2018-11-06,"whilst running  tech staup     sensible choice",1,0,8,0,0,0,0,0,0,0,0,0,1
2018-11-06,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-06,"seeing  new 

 new ",6,20,120,0,0,0,0,0,0,0,0,0,0
2018-11-06," baby  waking    new homethank ",1,0,3,0,0,0,0,1,0,0,0,0,1
2018-11-06,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-06,"",0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,"congratsim looking  get  blue     owners pictures ive seen  looks darker    website shows   just  dim lighting   showroom",1,0,2,0,0,0,0,0,1,0,0,0,0
2017-11-30,"",0,14,14,0,0,0,0,0,0,0,0,0,0
2018-11-06,"",0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,"picked   beauty last night",0,0,2,0,0,0,0,1,0,0,0,0,1
2018-11-06," flag day   officedont forget  vote",0,0,3,1,1,0,0,1,1,1,1,2,1
2018-11-07,"thank ",7,11,65,0,0,0,0,0,0,0,0,0,0
2018-11-07,"  stood teslas gigafactory   end next   worlds iconic towers   look something like  read   10 facts   soontobe worlds largest building",0,13,49,0,0,0,0,0,0,0,1,0,2
2018-11-07,"day 74  chilly boi",1,2,10,0,0,0,0,0,0,0,0,1,0
2018-11-07,"tesla model 3    top 20   vehicles sold   us   third quaer  2018 

yes   top 20   vehicles including pickup trucks 

congrats ",9,28,145,0,1,0,0,0,0,0,1,0,3
2018-11-07,"  reinvest $ 180m ",0,1,3,0,0,0,0,0,0,0,0,0,0
2018-11-07,"one   ",12,8,35,0,0,0,0,0,0,0,0,0,0
2018-11-07,"hi",1,3,8,0,0,0,0,0,0,0,0,0,0
2017-11-30,"yes  made 
largest   world  time serving  purpose  integrating renewable energy   grid reducing costs  consumer  reinforcing",1,12,18,0,1,0,0,0,0,0,0,0,0
2018-11-07," tesla model 3 p delivery went well read    buying process ",0,0,4,0,1,0,0,0,0,0,0,0,2
2018-11-07,"tim draper  guys

 guys",7,25,122,0,0,0,0,0,0,0,0,0,0
2018-11-07,"",3,1,7,0,0,0,0,0,0,0,0,0,0
2018-11-07,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-07,"saw 2 batches  model xs   way  new owners  couple weeks ago",1,0,3,0,0,0,0,0,0,0,0,0,1
2018-11-07,"",10,2,9,0,0,0,0,0,0,0,0,0,0
2018-11-07,"  frunk wasnt unlatching yesterday  ",7,12,121,0,0,0,0,0,0,0,0,0,0
2018-11-07,"yeah elons  interested",0,0,3,0,0,1,0,0,1,0,0,0,1
2018-11-08,"    first 



",10,53,134,0,0,0,0,0,0,0,0,0,0
2018-11-08,"mx saved    huge crash yesterday  driving  autopilot  car swerved     pretty sure    driving  reaction time   sho  modelx reacted swiftly  got    way thanks",20,97,1200,0,2,0,1,1,1,1,1,1,1
2017-11-30," big day  renewables
quick delivery stable supply lower pricesclean
congratulations",2,46,97,0,1,0,0,0,1,0,1,1,3
2018-11-08,"feels great   pa   movement",2,3,43,0,0,0,0,0,0,0,0,0,0
2018-11-08,"  model s p100d  car will  better  track mode  feel   left behind",3,0,2,0,1,0,0,0,0,0,0,0,1
2018-11-08,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-08,"hey",1,0,4,0,0,0,0,0,0,0,0,0,0
2018-11-08,"got   car  mornit wouldnt shift  drive whoops thanks   backup ",1,4,26,0,0,0,0,0,0,0,0,0,0
2018-11-08,"track mode secured",0,0,9,0,1,0,0,0,0,0,0,0,0
2018-11-08,"tesla model pvoice control automatic driving leather 360 full skylight",2,1,7,0,0,0,0,0,0,0,1,0,2
2018-11-08," long  youre happy  happy",0,1,20,0,2,0,0,1,0,0,1,0,1
2018-11-08,"",2,2,13,0,0,0,0,0,0,0,0,0,0
2018-11-08,"going  hang  now",5,4,18,0,0,0,0,0,0,0,0,0,0
2017-12-01," hope",2,14,34,0,1,0,0,1,0,1,1,0,1
2018-11-08,"day 75  basically christmas now",2,2,11,0,0,0,0,0,0,0,0,0,0
2018-11-08," mean  sounds like something  need  see",6,14,1000,0,0,0,0,0,0,0,0,0,0
2018-11-08,"heres  murdered  model 3p+ imo  tesla t  stay chrome",1,0,5,0,0,0,0,0,0,0,0,0,1
2018-11-08,"",0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-08,"   issue  sundaythey drove 4 hours last night   fixing mine  morning",1,0,2,0,0,0,0,0,0,0,0,0,0
2018-11-08,"dont lie elon  know  still want  chairman role",6,7,423,1,0,1,0,0,1,0,1,1,1
2018-11-08,"blessed day today   entered  era  midnight s=r=nity feeling ecstatic thank ",12,12,92,1,2,1,1,3,1,2,1,1,3
2018-11-08,"",3,4,24,0,0,0,0,0,0,0,0,0,0
2018-11-08,"    like tesla  car  sell     car   software powered sma computer  will create additional revenue streams  selfdriving technology  fully adopted worldwide",1,11,38,0,0,0,0,1,0,0,1,0,3
2017-12-01," worlds biggest battery built  australia ",0,12,7,1,0,0,0,0,0,0,0,1,0
2018-11-08," love  new model 3 thank    sweet ride",1,2,39,0,1,0,0,2,0,1,1,0,3
2018-11-08,"every batman needs  robyn",3,12,142,0,0,0,0,0,0,0,0,0,0
2018-11-08," 919 days finally pick   car totally woh  wait couldnt  happier   car 
hopefully seeing  tesla   southern illinois area 
shout  
thanks  making   amazing experience",13,23,438,1,2,1,0,1,0,2,1,1,2
2018-11-08,"just got mine  111love  carthanks",3,3,44,0,0,0,0,1,0,0,0,0,1
2018-11-08,"cant beat  

shout   ya boi lighting",6,5,234,1,0,0,0,0,0,1,0,0,0
2018-11-08," future just arrived   universe",41,71,1700,0,0,0,0,0,0,0,0,0,0
2018-11-08,"upgrade request automatically save footage  dash cam  extreme braking event  airbag deployment since  adrenaline  chaos  can  hard  remember  press download",10,18,331,1,0,0,1,1,1,0,1,1,1
2018-11-08," similar track wheelstiresbrakes model s p100d  faster",306,356,10000,0,1,0,0,0,0,0,0,0,1
2018-11-08,"shell stay 4 3y unless grimes stas  sms ",0,0,0,1,0,0,1,0,1,1,0,1,0
2018-11-08," like  thank robyn  joining  team great respect  much look forward  working together",442,623,20000,0,1,0,0,1,0,0,2,0,3
2017-12-01," arrived  aviemore   little winter break  see  theyve installed  around  back 12",1,3,23,0,0,0,0,0,0,1,0,0,0
2018-11-08,"love  wheelsu will 2 honestly looks like  shark ready  attack",5,3,27,1,1,0,1,1,0,0,0,2,1
2018-11-08,"ive seen better",4,2,80,0,0,0,0,0,0,0,0,0,0
2018-11-08,"deep    know  elon   chairman  hes  dad  paypal    tesla spacex  paypal",9,9,307,0,0,0,0,0,0,0,1,0,1
2018-11-08,"  people way  worse     just sucks seeing  struggle  muchnot  able  fix  teachers shouldnt   work 2 jobs just  make ends meet

  mutually exclusive pointless note  one ever believes shes  mom   3ish years ago",4,0,5,1,0,0,2,0,3,0,0,3,0
2018-11-08,"  something  can test",19,33,2000,0,0,0,0,0,0,0,0,0,0
2018-11-08,"well   fast thanks",8,2,41,0,0,0,0,0,0,0,0,0,0
2018-11-08,"good luckboth  youdo  best",7,14,178,0,1,0,0,1,0,1,1,0,1
2018-11-08,"since theres  new hw car  figured id drop  ",2,0,2,0,0,0,0,0,0,0,0,0,0
2018-11-08,"well deserved fruits  hard workwhile  ice kings watch",2,3,46,0,1,0,1,0,0,0,0,0,1
2018-11-08,"hey elon      bored chair  ",0,0,12,0,0,0,0,0,0,0,0,0,0
2017-12-02," course",1,18,47,0,0,0,0,0,0,0,0,0,0
2018-11-08,"stan  made  new friendpoke",1,3,10,0,0,0,0,0,0,0,0,0,0
2018-11-09,"thanks",7,5,43,0,0,0,0,0,0,0,0,0,0
2018-11-09," honor   new ",8,199,453,0,0,0,0,0,0,0,1,0,1
2018-11-09," used  charge  4 hours now showing charging   rate  3miles hr 

let  add  car  hardly one year old ",6,4,25,0,0,0,0,0,0,0,0,0,0
2018-11-09," thats  pretty   ruby slipper 
toto  dont think   kansas anymore

thats   clues im givinghave  figured  one ",1,1,2,0,1,0,0,1,0,0,1,0,1
2018-11-09,"day 76  always gets  paranoid  one day ill   tipo",2,1,9,1,0,1,1,0,1,0,0,1,0
2018-11-09,"",10,8,36,0,0,0,0,0,0,0,0,0,0
2018-11-09," cool old lady  8 stalls   filled",10,4,38,0,0,0,0,0,0,0,0,0,1
2018-11-09,"caoon   week


",0,49,140,0,0,0,0,0,0,0,0,0,0
2018-11-09,"",1,1,1,0,0,0,0,0,0,0,0,0,0
2017-12-02,"hey 

  deliver",0,18,49,0,0,0,0,0,0,0,0,0,0
2018-11-09,"got mine last friday freaking love ",0,0,5,0,0,0,0,1,0,0,0,0,1
2018-11-09," car    worst car ive owned  15 years

keeps breaking 

",21,23,74,0,0,0,0,0,0,0,0,0,0
2018-11-09," anyone let alone 4 people can walk    crash alive   testament   
link",19,217,619,0,2,0,1,1,1,1,2,1,1
2018-11-09,"wifeys whipsurprise went seamless delivery  seamless thanks  much",8,22,127,0,1,0,0,0,0,0,0,0,1
2018-11-09,"",6,12,72,0,0,0,0,0,0,0,0,0,0
2018-11-09,"business presentations  class today learning ",0,1,7,0,0,0,0,0,0,0,0,0,1
2018-11-10,"empty batteryno problem",0,1,6,0,0,0,1,0,1,0,0,1,0
2018-11-10,"",13,46,278,0,0,0,0,0,0,0,0,0,0
2018-11-10,"dynamic wireless charging tracks  



",0,4,4,1,1,0,0,0,0,2,0,0,1
2018-11-10,"2 right downtown 3   3 miles away many  within 10 miles",0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,"hangout ",5,47,20,0,0,0,0,0,0,0,0,0,0
2017-12-02,"sorry    misinformed  tesla semi  actually towing  sls  orbit",1,4,14,0,0,0,0,0,0,0,0,0,0
2018-11-10,"just picked   m3 today
 thing  take  dl away batty
love  
blown away 
thank  
 thing    future

thanks  mark  1325 lawrence avee toronto  taking care  ",3,6,38,0,0,0,0,1,0,0,0,0,1
2018-11-10," official    two",8,3,39,0,0,0,0,0,0,0,1,0,0
2018-11-10," future   0",0,1,1,0,0,0,0,0,0,0,0,0,0
2018-11-10,"day 77      get together  group  go pick  garbage   beach  take  photo   charger afterwards   group poll ",1,2,6,0,0,1,0,1,0,0,1,1,2
2018-11-10," suv drag race ",17,21,111,0,0,0,0,0,0,0,0,0,0
2018-11-10," past   future",0,1,11,0,0,0,0,0,0,0,0,0,0
2018-11-10,"broke 10k miles  4 months  ",0,0,3,0,0,0,1,0,1,0,0,1,0
2018-11-10,"thanks everyone  showing   first ever",0,8,42,0,0,0,0,0,0,0,0,0,0
2018-11-10,"  sun hits  just right    flakes shine",1,0,5,0,1,0,0,1,0,1,1,0,2
2018-11-10,"thanks <U+2066>",0,0,2,0,0,0,0,0,0,0,0,0,0
2017-12-02,"will  first hey   look    ",6,44,73,0,0,0,0,0,0,0,0,0,0
2018-11-10,"",0,0,2,0,0,0,0,0,0,0,0,0,0
2018-11-11," ice age   internal combustion engine  1925 ford model t next   2018 tesla model 3  less  100 years",0,7,38,0,0,0,0,0,0,0,0,0,1
2018-11-11,"congrats  chris   performance model 3",2,5,59,0,0,0,0,0,0,0,0,0,1
2018-11-11,"",18,12,30,0,0,0,0,0,0,0,0,0,0
2018-11-11,"knock knock",0,0,4,0,0,0,0,0,0,0,0,0,0
2018-11-11,"shoutout ",7,21,135,0,0,0,0,0,0,0,0,0,0
2018-11-11,"day 78 yeah  couldnt decide  ",1,2,11,0,0,0,0,0,0,0,0,0,0
2018-11-11,"25th bihday  
  cars   people providing service  tesla everything  just amazing",1,1,8,0,1,0,0,1,0,0,1,0,1
2018-11-11,"thanks   littlegift",3,0,12,0,0,0,0,0,0,0,0,0,0
2018-11-11," may  one    people  wash  loan car     gorgeous  woh  thanks",4,1,9,0,0,0,0,1,0,0,0,0,1
2017-12-02,"hey",0,0,24,0,0,0,0,0,0,0,0,0,0
2018-11-11,"day 2 driving 
 driven mx since aug 17  ms since feb 18   still   state  complete shock  utter disbelief  extreme thrill  driving  car

 car   ultimate driving experience 
 competition",7,14,66,1,3,0,2,1,1,2,0,2,1
2018-11-11,"",1,0,3,0,0,0,0,0,0,0,0,0,0
2018-11-11,"   ",178,1500,8000,0,0,0,0,0,0,0,0,0,0
2018-11-11,"got  tag waiting   car",2,9,56,0,0,0,0,0,0,0,0,0,0
2018-11-11," big fan  tesla  thought  buying  first car  tesla model 3
got  delivery last friday 119  excited

  reached home     see
odometer reading >2300 miles

  usual

   cheated",13,4,8,0,3,0,0,1,0,1,2,0,5
2018-11-11,"",0,3,8,0,0,0,0,0,0,0,0,0,0
2018-11-11," still need  fine tune  accentlol",1,0,2,0,0,0,0,0,0,0,0,0,0
2018-11-11,"chasing beautiful nw sunsetswith beautiful",0,0,3,0,0,0,0,1,0,0,0,0,1
2018-11-12,"",0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-12,"",0,2,3,0,0,0,0,0,0,0,0,0,0
2017-12-02,"fun things     $200000 car blast   outer space",3,18,36,1,1,0,1,1,0,1,0,1,1
2018-11-12,"51ug  literally nothing  india  bear 400ugm³ everyday",10,0,62,1,0,0,1,0,0,0,0,0,0
2018-11-12,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-12,"",4,0,4,0,0,0,0,0,0,0,0,0,0
2018-11-12,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-12,"  visual   hepa filter thats located   frunk front trunk",2,2,17,0,0,0,0,0,0,0,0,0,0
2018-11-12,"",204,1100,11000,0,0,0,0,0,0,0,0,0,0
2018-11-12,"first road trip   
thanks",1,4,17,0,0,0,0,0,0,1,0,0,0
2018-11-12," face whenever im anywhere near",2,1,6,0,0,0,0,0,0,0,0,0,0
2018-11-12," student created  new logo  adveisement   company",0,0,3,0,0,0,0,0,0,0,0,0,0
2018-11-12,"best way  beat  tesla model 3 disqualified  1st  class finish  buttonwillowfor  electric",1,10,38,1,0,1,0,1,1,1,0,1,2
2017-12-02,"update maybe",2,6,17,0,0,0,0,0,0,0,0,0,0
2018-11-12," myth  renewable energy subsidies",2,27,45,0,0,0,0,0,0,0,0,0,0
2018-11-12," doubt iti  allways prefer  little cutie",2,0,4,0,0,0,1,0,1,0,2,1,1
2018-11-12,"saw   just laughed",4,4,16,0,0,0,0,0,0,0,0,0,0
2018-11-12," tesla model 3  green car repos best car  buy 2019

  second time  tesla product  won  annual award   captured   tesla model s  2013

congrats  <U+2066>",1,37,114,0,2,0,0,2,0,1,2,0,3
2018-11-12,"nothing like ",0,1,1,0,0,0,0,0,0,0,0,0,0
2018-11-12," u get  ur",0,2,0,0,0,0,0,0,0,0,0,0,0
2018-11-12," <U+2066>",0,0,3,0,0,0,0,0,0,0,0,0,0
2018-11-12,"",0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-12,"",1,8,24,0,0,0,0,0,0,0,0,0,0
2018-11-12,"thank ",48,63,1700,0,0,0,0,0,0,0,0,0,0
2017-12-02,"  desperate move  show ",19,89,245,0,0,0,0,0,0,0,1,1,0
2018-11-13," local shopping centre finally installing vip parking spots hope  claim one    ",0,0,0,0,3,1,0,3,0,3,3,0,3
2018-11-13," motley fool small cap growth etf $mfms  finally available find   info ",0,1,8,0,2,2,0,1,0,1,2,2,2
2018-11-13,"day 80 getting close   triple digits",1,2,11,0,0,0,0,0,0,0,0,0,0
2018-11-13,"",1,1,6,0,0,0,0,0,0,0,0,0,0
2018-11-13,"   type  traffic",2,0,4,0,0,0,0,0,0,0,0,0,0
2018-11-13,"",0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-13,"",19,11,12,0,0,0,0,0,0,0,0,0,0
2018-11-13,"can  filter  air",0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,"thank   everyone  made  first event amazing     blast    looking forward  many ",1,28,154,1,0,0,1,0,0,1,0,1,1
2018-11-13,"  10 days  already got 2 updates super stoked   upcoming updates   features  bring thanks",0,0,2,0,0,0,0,0,0,0,0,0,0
2017-12-04,"spotted somewhere   dese  tesla model x dune bashing
seems ev culture  staing   properly embraced    uae",0,3,8,0,0,0,0,0,0,0,0,0,2
2018-11-13,"sounds like  great tradeoff   something   anticipated",0,0,2,0,0,0,0,0,0,0,0,0,0
2017-12-04,"hey",5,96,156,0,0,0,0,0,0,0,0,0,0
2017-12-05,"thank     soul 


thank god someone  helping ",0,7,20,0,1,0,1,1,0,0,1,0,1
2017-12-05,"",7,5,52,0,0,0,0,0,0,0,0,0,0
2013-08-12,"hyperloop preliminary design ",48,554,210,0,1,0,0,0,0,0,0,0,0
2017-12-05,"bienvenue",8,13,93,0,0,0,0,0,0,0,0,0,0
2017-12-07," ",19,62,280,0,0,0,0,0,0,0,0,0,0
2017-12-07,"retweet   think ",3,25,25,0,0,0,0,0,0,0,0,0,0
2017-12-08,"ayyye theres  answer  

",1,10,25,0,0,0,0,0,0,0,0,0,0
2017-12-08,"mr",0,10,22,0,0,0,0,0,0,0,0,0,0
2017-12-10," worlds largest lithium ion battery  south australia",1,27,34,1,0,0,0,0,0,0,0,1,0
2017-12-10,"ep 123   weekly",2,2,32,0,0,0,0,0,0,0,0,0,0
2017-12-11,"",10,7,16,0,0,0,0,0,0,0,0,0,0
2017-12-11,"killer robots electric jets  living  marsthese  just     things ",2,15,28,0,0,0,0,1,0,1,0,0,1
2017-12-11,"thanks elon  appreciate  reply  love      guest   weekly",10,3,87,0,0,0,0,1,0,0,0,0,1
2013-08-22,"plugging  success",2,66,48,0,1,0,0,1,0,0,0,0,1
2017-12-12,"now ",4,7,66,0,0,0,0,0,0,0,0,0,0
2017-12-12," green shift continues",1,6,5,0,0,0,0,1,0,0,1,0,1
2017-12-13,"pepsico makes biggest public preorder ",0,10,12,0,1,0,0,0,0,0,0,0,1
2017-12-13,"",0,4,7,0,0,0,0,0,0,0,0,0,0
2017-12-14,"",5,11,33,0,0,0,0,0,0,0,0,0,0
2017-12-14,"two dutch specialists  attempting  design ",1,12,64,0,0,0,0,0,0,0,0,0,0
2017-12-14,"  ",0,19,21,0,0,0,0,0,0,0,0,0,0
2017-12-14,"",0,3,18,0,0,0,0,0,0,0,0,0,0
2017-12-14," years   appreciated  responsible honestfair",1,3,38,0,0,0,0,0,0,0,1,0,1
2017-12-14,"just drove  tesla model x     love",8,7,153,0,0,0,0,1,0,0,0,0,2
2014-03-30,"great",5,32,48,0,0,0,0,0,0,0,0,0,0
2017-12-15,"hey",67,102,534,0,0,0,0,0,0,0,0,0,0
2017-12-17,"seems like  perfect time  power  hasfieldjackson expected   restored  midnight 

fire   cause   power outage ",4,6,32,0,3,0,1,1,0,0,1,0,1
2017-12-17,"ep 124  ",0,3,43,0,0,0,0,0,0,0,0,0,0
2017-12-18,"",2,28,39,0,0,0,0,0,0,0,0,0,0
2017-12-19,"",1,7,16,0,0,0,0,0,0,0,0,0,0
2017-12-19,"congrats thanks",1,3,17,0,0,0,0,0,0,0,0,0,0
2017-12-20," top 10+ brands  nailed twitter  2017 











get  details 

via",1,6,4,0,1,0,0,0,0,0,1,0,1
2017-12-21," may  may   ",5,23,41,0,0,0,0,0,0,0,0,0,0
2017-12-21,"can  buy ",1,6,61,0,0,0,0,0,0,0,0,0,0
2017-12-22,"  seem ",1,43,74,0,0,0,0,0,0,0,0,0,0
2014-07-29,"icymi",5,81,114,0,0,0,0,0,0,0,0,0,0
2017-12-22,"",1,2,31,0,0,0,0,0,0,0,0,0,0
2017-12-22," car  mars",0,6,15,0,0,0,0,0,0,0,0,0,0
2017-12-22,"",28,70,224,0,0,0,0,0,0,0,0,0,0
2017-12-22,"hey 

  give   bunch    wanted  throw    

say yes",1,5,19,0,0,0,0,0,0,0,0,0,0
2017-12-22,"    first payload  

via",1,11,35,0,0,0,0,0,0,0,0,0,0
2017-12-22," worlds largest lithium ion battery  south australia",1,18,21,1,0,0,0,0,0,0,0,1,0
2017-12-22,"updated  new pictures first image  elon musks tesla roadster getting ready  go  mars   spacex rocket",2,31,138,1,1,0,0,1,0,0,1,0,1
2017-12-22,"hes actually  ",15,132,670,0,0,0,0,0,0,0,0,0,0
2017-12-22,"hey 

golf   dire need  ",3,6,62,0,0,1,1,0,1,1,0,1,0
2017-12-23," footagecommentary  last nights",1,3,15,0,0,0,0,0,0,0,0,0,0
2014-08-25,"   wonder  teslas plans    affordable car heres",16,295,294,0,0,0,0,0,0,0,0,0,0
2017-12-23,"",2,3,13,0,0,0,0,0,0,0,0,0,0
2017-12-24,"accidentally pressing ludicrous mode",2,16,38,0,0,0,0,0,0,1,0,1,0
2017-12-24,"early christmas present ",0,1,22,0,1,0,0,1,0,1,1,0,1
2017-12-25,"im reading  interesting aicle   good designer ",2,25,89,0,1,0,0,1,0,1,1,0,4
2017-12-25," little christmas day present   utility",2,8,60,0,1,0,0,1,0,1,1,0,2
2017-12-26,"  amazing musk  true inspiration    us  work hardaspire  reach    goalsthanks  creating  future   excited   love  
thanks  welcoming suggestions cant wait  see  tesla  board falcon heavy",2,8,156,0,4,0,0,3,0,1,1,1,3
2017-12-26,"coming  soon",116,73,2500,0,1,0,0,0,0,0,0,0,0
2017-12-26,"simple onewindshield wipers ",13,21,725,0,0,0,0,0,0,0,0,0,0
2017-12-26,"",1,9,21,0,0,0,0,0,0,0,0,0,0
2017-12-26," think   fantastic  youre soliciting input via social media      involve  customers invite  allvia emailto submit faults  suggestions   trouble ticket environment accessible   teslareally listen   customers",1,2,21,0,2,0,0,1,0,1,1,0,2
2015-04-14,"well",30,75,475,0,0,0,0,0,0,0,0,0,0
2017-12-26,"",8,36,98,0,0,0,0,0,0,0,0,0,0
2017-12-26,"yup give  wifes boyfriend  heads    time  go",6,5,254,0,1,0,0,0,0,0,0,0,0
2017-12-26,"sure",114,129,5200,0,0,0,0,0,0,0,0,0,0
2017-12-26," meta request provide  customer facing tracked ticket system   issues  cars  suggestions  improvement every great tech company  onebut",1,2,21,0,0,0,0,1,0,0,3,0,3
2017-12-27,"",1,9,11,0,0,0,0,0,0,0,0,0,0
2017-12-27," windshield wipers   back window 200 days  rain   norway please",1,0,75,0,0,0,0,0,0,0,0,0,0
2017-12-27,"dear",43,506,729,0,0,0,0,0,0,0,0,0,1
2017-12-27,"hey $aapl",9,14,51,0,0,0,0,0,0,0,0,0,0
2017-12-27,"",4,48,91,0,0,0,0,0,0,0,0,0,0
2017-12-27,"huge oppounity ",4,40,86,0,0,0,0,0,0,0,0,0,0
2012-02-09,"new",0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,"save us elon save us",3,27,45,0,0,0,0,1,0,0,1,0,1
2017-12-28," also doesnt make sense simply looking   duck curve gives one every reason  expect  addition  storage   scale   make  meaningful difference  increase  need  plants like diablo canyon",0,3,14,0,1,0,0,0,0,1,1,0,4
2017-12-28,"closing  plant  almost  equivalent  tearing    australias solarwind  annual output  can show   simple maths",2,7,33,0,0,0,0,0,0,0,1,0,0
2017-12-28,"",1,8,23,0,0,0,0,0,0,0,0,0,0
2017-12-29,"im  disappointed  imagine  outcry   nuclear energy company tried  just  kill solar subsidies  actually remove solar city panels  rooftops  order  build  nuclear plants",0,11,13,3,0,1,3,0,3,1,0,4,1
2017-12-29,"im sure",8,7,234,0,0,0,0,0,0,0,0,0,0
2017-12-29,"tesla  announced  suppo  closing diablo canyon nuclearcalifornias largest source  clean energy

tesla ceo",4,55,57,0,0,0,0,1,0,0,1,0,1
2017-12-29," recorded deaths  fukushima according    un radiation release negligible   projected  cause  measurable harm",1,12,15,0,0,0,2,0,0,0,0,2,0
2017-12-29,"",0,15,16,0,0,0,0,0,0,0,0,0,0
2017-12-29," ",1,2,26,0,0,0,0,0,0,0,0,0,0
2017-12-30,"model 3 found   wild ",3,20,115,0,0,0,0,1,0,1,1,1,2
2015-08-10,"8 dont rule ",9,63,82,0,0,0,1,0,0,0,1,0,0
2017-12-31,"  latest episode  ",4,3,36,0,0,0,0,0,0,0,0,0,0
2018-01-01," something  impoant enough even   odds      still  

via 




",2,27,51,0,0,0,0,0,0,0,0,0,0
2018-01-02,"  14  will  anything  work  tesla ask   questions regarding tesla   will reply   answer",27,10,302,0,0,0,0,0,0,0,0,0,0
2018-01-02,"",4,2,9,0,0,0,0,0,0,0,0,0,0
2018-01-02,"staing 2018  right watch till  end",2,5,36,0,1,0,1,0,0,0,0,0,0
2018-01-02,"",4,2,19,0,0,0,0,0,0,0,0,0,0
2018-01-02,"next  ",1,9,25,0,0,0,0,0,0,0,0,0,0
2018-01-03,"puts   deepak chopra voice

  real question  friend   many light bulbs will  take  change  tesla",5,5,213,0,0,0,1,1,0,0,2,0,3
2018-01-03," glimpse   future  solar   hawaiian project  thanks ",0,20,39,0,0,0,0,0,0,0,0,0,0
2018-01-03,"",7,2,13,0,0,0,0,0,0,0,0,0,0
2015-09-09,"",13,165,370,0,0,0,0,0,0,0,0,0,0
2018-01-05,"40 people  330   bitter cold  see  

 know cara   can make   vaughn mills supercharger  11  can get  model 3 test drive    model 3 road trip    40  crazies  330  in30 weather  woh  gorgeous car  spacious",1,7,12,0,0,0,0,1,0,1,0,1,3
2018-01-05,"leaving  us earlier  year   one thought firm   mindthe rise   electric car brings  mind  saying   stone age didnt end   world ran   stones   oil age wont end   world runs   oil",2,2,20,1,2,0,0,1,0,1,0,1,1
2018-01-06,"shooters gon shot",1,1,166,1,0,0,1,0,1,1,0,1,0
2018-01-06,"id like  work     design   ux",14,4,548,0,0,0,0,0,0,0,0,0,0
2018-01-06,"",2,2,25,0,0,0,0,0,0,0,0,0,0
2018-01-06,"",15,11,34,0,0,0,0,0,0,0,0,0,0
2018-01-06,"new meaning  failure
end

next oppounity
positive thinking






happy sunday power  positive thinking",0,6,15,0,1,1,1,1,1,0,1,1,1
2018-01-06,"  high tech car company   classic movie environment ideas like  make  love tesla even ",1,1,140,0,0,0,0,1,0,0,0,0,2
