"time,text,replies,retweets,likes"
"2017-05-05,Tesla's valuation raises grim reminders of the dot-com bubble http://cnb.cx/2pOmRB2 ,3,10,6"
"2017-05-05,Wall Street's 'dean of valuation' makes a surprising call on Tesla http://cnb.cx/2qJHb6E ,2,5,11"
"2017-05-08,""Tesla will do in 3 years what it took Porsche 10 years to do, says analyst http://cnb.cx/2qT0ieN  via @cnbctech"",2,12,23"
"2017-05-08,""After calling Amazon's surge last year, Social's Palihapitiya is bullish on Tesla at this year's Sohn http://cnb.cx/2poal9J "",0,4,8"
"2017-05-08,""After calling $AMZN's surge last year, Social's Palihapitiya picks Tesla at this year's #Sohn2017 http://www.cnbc.com/2017/05/08/after-calling-amazons-surge-last-year-socials-palihapitiya-picks-tesla-at-this-years-sohn.html …"",0,15,17"
"2017-05-08,""Tesla will do in 3 years what it took Porsche 10 years to do, says analyst http://cnb.cx/2pWH4qs "",3,17,33"
"2017-05-08,""After calling Amazon's surge last year, Social's Palihapitiya picks Tesla at this year's Sohn http://cnb.cx/2qKlIxm "",2,9,19"
"2017-05-09,""Tesla is a 'dangerous stock to be short,' says Social Capital CEO Palihapitiya http://cnb.cx/2qn1mKN "",1,3,8"
"2017-05-09,Wall Street guru Birinyi sees 'story stocks' like Tesla keeping the bull market going http://cnb.cx/2qWB8uM ,2,6,8"
"2017-05-10,Tesla solar roof prices come in cheaper than some had expected http://cnb.cx/2r2RJxX  via @cnbctech,0,26,23"
"2017-05-10,""Tesla takes orders for its glass solar roof tiles with roll out in the US this year, Elon Musk says http://cnb.cx/2qR9DGE "",3,17,27"
"2017-05-10,Tesla solar roof prices come in cheaper than some had expected http://cnb.cx/2qUjcVv ,2,27,49"
"2017-05-11,""Smartphone app allows traders to track Musk, Trump and even the Kardashians http://cnb.cx/2q8OXHC "",2,9,12"
"2017-05-12,Tesla does a deal with a Vermont utility to offer backup power with Tesla batteries http://cnb.cx/2pGsWPb ,5,25,27"
"2017-05-12,Elon Musk just posted a bunch of pictures of his tunnel and 'Boring' equipment http://cnb.cx/2ra2COL ,1,12,17"
"2017-05-12,Elon Musk's Boring Company is about to dig http://cnb.cx/2q9n589 ,5,14,23"
"2017-05-15,Most widely-followed Tesla bull on Wall Street just changed his mind http://cnb.cx/2rhneUq ,4,22,25"
"2017-05-15,What it's like being an intern at Elon Musk's Tesla and SpaceX. http://cnb.cx/2r8whdI ,1,14,15"
"2017-05-15,Elon Musk's SpaceX mistreated its workers and now it must pay http://cnb.cx/2pDh18L ,2,13,13"
"2017-05-15,Former SolarCity CEO Lyndon Rive will leave Tesla http://cnb.cx/2raiDXN ,0,2,5"
"2017-05-16,Elon Musk's SpaceX launches its heaviest satellite yet but didn't try to recover the Falcon 9 rocket http://cnb.cx/2pG1l4S ,0,6,12"
"2017-05-16,""Forget what Wall Street says — Tesla shares are going way higher, two experts predict http://cnb.cx/2pG2PvZ "",1,14,18"
"2017-05-17,Elon Musk's audacious goal may have Trump's blessing: Beat NASA to Mars http://cnb.cx/2qrwZCb ,3,8,13"
"2017-05-17,How Elon Musk learns faster and better than everyone else http://cnb.cx/2rr3BJE ,6,20,50"
"2017-05-17,Elon Musk's AI project is making humans teach robots through VR in a breakthrough moment http://cnb.cx/2qQxEOG ,1,12,14"
"2017-05-17,""You can send your loved one's ashes into space on Elon Musk's SpaceX rocket for $2,500 http://cnb.cx/2qvdJSs "",1,10,19"
"2017-05-18,Mercedes-Benz and Vivint Solar partner to compete with Tesla in home energy http://cnb.cx/2ruGAGs ,2,22,14"
"2017-05-18,""Tesla workers are passing out on the factory floor, according to incident reports http://cnb.cx/2pXor31 "",3,10,8"
"2017-05-18,""Tesla workers are passing out on the factory floor, according to reports http://cnb.cx/2riDcBa  via @cnbctech"",5,31,19"
"2017-05-19,It's all about the upsell: UBS explains how Tesla can make money on the Model 3 http://cnb.cx/2q2kytr ,2,6,17"
"2017-05-22,The charts show why one trader is betting against Tesla http://cnb.cx/2qaG3Zm ,2,3,8"
"2017-05-22,""Tesla's cars are either the next iPhone — or a 90's Mac, VC Marc Andreessen says http://cnb.cx/2q4EDnf "",3,6,14"
"2017-05-24,""Tesla injury rate higher than industry average, says new report http://cnb.cx/2ri70OP "",0,14,6"
"2017-05-24,""Tesla's reward for hitting its targets could be a stock surge past $500, says analyst http://cnb.cx/2rAy5MY "",3,11,25"
"2017-05-25,This guy is keeping Elon Musk’s employees healthy — and raking in $30M a year  http://cnb.cx/2r0bmcC ,1,17,28"
"2017-05-25,A new rival for Elon Musk has just blasted off in the space race http://cnb.cx/2qj1qaP ,1,8,17"
"2017-05-26,Elon Musk's Boring Company released pictures of new electric vehicle concept http://cnb.cx/2rYoPPU ,0,8,16"
"2017-05-26,""Tesla could be the next Amazon, says Gene Munster http://cnb.cx/2qjWCGb "",3,17,32"
"2017-05-26,""Elon Musk hates hydrogen, but automakers are still investing in it http://cnb.cx/2r43OU2 "",5,12,15"
"2017-05-26,The 2 fiction books Elon Musk says made him more successful http://cnb.cx/2r5BTFf ,1,11,30"
"2017-05-31,JUST IN: Tesla & SpaceX CEO Musk says he will depart Trump's advisory councils if US pulls out of Paris climate deal http://cnb.cx/2qBq3Un ,36,258,397"
"2017-05-31,Elon Musk threatens to leave White House advisory councils if Trump drops Paris accord http://cnb.cx/2rkZik9 ,46,136,229"
"2017-05-31,Remote upgrades and anticipated 2017 Model 3 deliveries drive Tesla bulls http://cnb.cx/2rlgSEA ,0,5,5"
"2017-06-01,""Elon Musk’s idea of merging machines with humans is ‘alarmist’, CEO of top A.I. firm says http://cnb.cx/2qF3u19 "",0,11,15"
"2017-06-01,JUST IN: Tesla & SpaceX CEO Elon Musk exits Trump's advisory councils due to withdrawal from Paris climate deal http://cnb.cx/2rJMZRD pic.twitter.com/m5j9wQbxV0,46,154,209"
"2017-06-01,Elon Musk is leaving presidential councils over withdrawal from Paris accord http://cnb.cx/2rpOG3z ,104,123,271"
"2017-06-01,Elon Musk is leaving presidential councils over withdrawal from Paris accord http://cnb.cx/2qFLhMN  via @cnbctech,39,48,151"
"2017-06-05,This Big Three auto maker wants to take on Tesla and Uber in the self-driving car race http://cnb.cx/2s9qNQx ,2,5,13"
"2017-06-05,One trader’s plan to triple his money by betting on Tesla http://cnb.cx/2qQteUs ,6,6,10"
"2017-06-05,Elon Musk's best tips for aspiring entrepreneurs http://cnb.cx/2swN3kA ,6,10,22"
"2017-06-06,Elon Musk just gave more details on two highly anticipated Tesla models http://cnb.cx/2rJoEbG ,4,9,19"
"2017-06-06,""Tesla is 'definitely' on track to begin Model 3 production next month, Elon Musk says http://cnb.cx/2rS6GG4 "",3,36,69"
"2017-06-06,Elon Musk says this science fiction classic changed his life http://cnb.cx/2qT8QC2 ,10,16,23"
"2017-06-06,3 challenges Tesla faces as shareholders meet http://cnb.cx/2qYL1wG ,2,13,10"
"2017-06-06,Elon Musk wants to make it easier for city dwellers to own Teslas http://cnb.cx/2qUpReZ ,3,20,35"
"2017-06-08,Elon Musk: People betting against Tesla 'want us to die so bad they can taste it' http://cnb.cx/2rQSA5T ,8,19,29"
"2017-06-08,""A tale of two stocks: Shareholders reward Tesla, remain wary at GM http://cnb.cx/2sXsRIh "",1,0,6"
"2017-06-09,Elon Musk says he started Tesla after big car companies tried to 'kill' the electric car http://cnb.cx/2sK3JVT ,7,46,76"
"2017-06-12,""How Tesla can become worth more than Apple, according to Morgan Stanley http://cnb.cx/2rb4Ooy "",3,20,23"
"2017-06-13,NHTSA gives Tesla Model X 5-star crash ratings in every category http://cnb.cx/2thmZKa ,0,11,20"
"2017-06-13,There's a new biggest Tesla bull on Wall Street: Analyst sees nearly 30% rally in 12 months http://cnb.cx/2snZwu8 ,1,10,7"
"2017-06-13,Ron Baron defends Tesla's SolarCity acquisition http://cnb.cx/2rdvogS ,3,6,9"
"2017-06-14,Fed aftermath and the Tesla surge: What one trader will watch for on Thursday http://cnb.cx/2sBnRfD ,1,5,8"
"2017-06-14,6 novels that changed how Elon Musk and other billionaires see the world http://cnb.cx/2sb2kbn ,1,12,25"
"2017-06-15,Elon Musk's biggest test in making Tesla cars affordable to the world: India http://cnb.cx/2ssyQb1 ,3,17,15"
"2017-06-16,""Elon Musk thinks life on earth will go extinct, and is putting his fortune toward colonizing Mars http://cnb.cx/2rzSmDd "",23,28,45"
"2017-06-16,3 ways to learn like Airbnb and Tesla employees http://cnb.cx/2sjtqx0 ,0,1,13"
"2017-06-17,How Elon Musk and 3 other highly-successful business leaders stay productive http://cnb.cx/2sJPNOD ,0,5,11"
"2017-06-17,How Elon Musk and 3 other highly-successful business leaders stay productive http://cnb.cx/2rr7gra ,1,5,17"
"2017-06-19,Elon Musk had 'promising conversations' with LA mayor about plans to build tunnels under the city http://cnb.cx/2sNTbZ2 ,10,14,30"
"2017-06-19,Charts warn of major pullback for Tesla: Technical analyst http://cnb.cx/2rIPsMp ,4,11,9"
"2017-06-20,Man killed in Tesla 'Autopilot' crash reportedly got numerous warnings http://cnb.cx/2sKOT4a ,2,8,12"
"2017-06-20,Tesla shares jump on report the company is close to setting up shop in China http://cnb.cx/2sL321d ,1,17,10"
"2017-06-20,This email by Elon Musk highlights one of the most important traits for a CEO http://cnb.cx/2rA4Y9d ,5,11,22"
"2017-06-20,Tesla hires prominent A.I. researcher as Autopilot chief Lattner leaves http://cnb.cx/2sU9inR ,1,17,21"
"2017-06-21,Here's Elon Musk’s morning routine — and his top productivity tip http://cnb.cx/2sT5G5H ,0,19,26"
"2017-06-21,Elon Musk’s 3 best pieces of advice for how to be a great leader http://cnb.cx/2rCgNMm ,2,19,30"
"2017-06-21,Volvo is taking on Tesla with new high-performance electric cars http://cnb.cx/2sVTWiL ,0,13,24"
"2017-06-22,Tesla is talking to the music labels about creating its own streaming service http://cnb.cx/2rHl0y5 ,5,21,30"
"2017-06-22,Blackstone chief Schwarzman: I wish Elon Musk would have stayed on Trump's council longer http://cnb.cx/2sYWgFE ,6,7,19"
"2017-06-22,The psychological trick that motivates Mark Cuban and Elon Musk to succeed http://cnb.cx/2txoxAo ,0,11,28"
"2017-06-22,Tesla is talking to the music labels about creating its own streaming service http://cnb.cx/2rWwguH ,6,14,23"
"2017-06-23,These charts show why one trader is betting on even more gains for Tesla http://cnb.cx/2rJCUR2 ,0,2,9"
"2017-06-23,""Batman and Iron Man probably shaped Elon Musk's way of thinking."
" http://cnb.cx/2tCGJsF "",1,12,22"
"2017-06-23,How Elon Musk and 2 other highly-successful business leaders stay productive http://cnb.cx/2sKuEkP ,0,13,11"
"2017-06-25,Iridium's chief lauded Elon Musk as a visionary and disruptor after SpaceX's 2nd launch in 48 hours http://cnb.cx/2sQPejP ,4,91,388"
"2017-06-26,Op-Ed: SpaceX is a more attractive Elon Musk company than Tesla or SolarCity (from @ericjackson)http://cnb.cx/2tdNQdY ,0,9,14"
"2017-06-26,""SpaceX is a more attractive Elon Musk company than Tesla or SolarCity, says @ericjackson http://cnb.cx/2tcW5qn "",2,5,20"
"2017-06-26,Elon Musk Instagrammed a pretty epic time-lapse video of his rocket landing  http://cnb.cx/2te5f6u ,2,14,29"
"2017-06-27,""The car will be the '4th screen' so Tesla should become media company, Morgan Stanley says http://cnb.cx/2th3kNV "",4,5,6"
"2017-06-27,Elon Musk is talking to Rahm Emanuel about digging a tunnel under Chicago http://cnb.cx/2thpsYo ,7,22,29"
"2017-06-27,Elon Musk is talking to Rahm Emanuel about digging a tunnel under Chicago http://cnb.cx/2thBCR3  via @cnbctech,26,37,54"
"2017-06-28,""Elon Musk is the most cautious CEO in tech, according to IBM's supercomputer http://cnb.cx/2t0at2p "",3,10,32"
"2017-06-28,""Elon Musk is the most cautious CEO in tech, according to IBM's supercomputer http://cnb.cx/2tldIE5 "",1,9,10"
"2017-06-28,Analyst calls Square the 'Tesla of payments' http://cnb.cx/2s2F5PK ,4,15,28"
"2017-06-29,""Elon Musk is the most cautious CEO in tech, according to IBM's supercomputer http://cnb.cx/2s7gb1d "",2,31,52"
"2017-06-29,""Five must-watch videos: Demoing the original iPhone, Musk's new venture, and Trump's Amazon feud http://cnb.cx/2t5IK0m "",0,12,20"
"2017-06-29,""Elon Musk’s top 5 personality traits, according to an IBM supercomputer http://cnb.cx/2uogVjz "",3,24,21"
"2017-06-29,Elon Musk went on a tweet storm about finishing the first leg of his L.A. tunnel dig http://cnb.cx/2unXd7y ,0,10,12"
"2017-06-30,""Conventional cars are like 'horses' compared with Elon Musk's Teslas, says VC Gene Munster http://cnb.cx/2s9imBI "",3,19,31"
"2017-07-03,""More: Tesla delivers 22,000 vehicles in second quarter, blames 'severe production shortfall' of battery packs http://www.cnbc.com/2017/07/03/tesla-delivers-22000-vehicles-in-q2-2017.html …"",5,5,4"
"2017-07-03,""Tesla may miss its Model 3 targets, but investors don't care, analyst says http://cnb.cx/2szaygU "",2,8,13"
"2017-07-03,""Tesla deliveries lackluster in second quarter, but all eyes are on Model 3 http://cnb.cx/2tD6BY7 "",0,11,11"
"2017-07-03,""JUST IN: Tesla says it delivered """"just over 22,000 vehicles in Q2""""; about 12k were Model S, about 10k were Model X http://cnbc.com "",6,23,35"
"2017-07-03,Bernstein predicts Tesla shares to plunge despite Musk's bullish tweets http://cnb.cx/2tJ3rTe ,9,9,14"
"2017-07-03,""Tesla’s first mass-market car, the Model 3, hits production this week http://cnb.cx/2uBY1FV "",2,42,61"
"2017-07-05,Elon Musk and Reed Hastings both used this mental strategy to grow their billion-dollar businesses http://cnb.cx/2tqlAlA ,2,9,31"
"2017-07-05,Goldman predicts Tesla shares will get cut in half on ‘plateauing’ Model S/X sales http://cnb.cx/2tInC3d ,5,20,17"
"2017-07-05,2 major ways executives like Elon Musk are trying to stop you from quitting http://cnb.cx/2tqWmDS ,0,4,10"
"2017-07-05,Crash tests raise questions about safety of Tesla Model S http://cnb.cx/2ss867K ,8,19,11"
"2017-07-05,""Tesla shares open down 3.4% after Goldman Sachs analyst lowered 6-mo. price target to $180 from $190"
"http://cnb.cx/2tQxRmw "",3,19,18"
"2017-07-06,""Down nearly 13% this week, Tesla's market value has slipped below the value of General Motors for 1st time since May http://www.cnbc.com/quotes/?symbol=tsla,GM …pic.twitter.com/k1BvuReB4u"",2,12,6"
"2017-07-06,Elon Musk: The world's population is accelerating towards collapse and nobody cares http://cnb.cx/2tVl0iJ ,10,50,51"
"2017-07-06,You don’t have to get up super early to be successful. Just ask Warren Buffett and Elon Musk http://cnb.cx/2uOMNhq ,2,12,30"
"2017-07-06,Tesla shares enter bear market territory as concerns about this 'bubble stock' mount http://cnb.cx/2tVYEO5 ,11,8,12"
"2017-07-06,Tesla shares plunge 12 percent this week as concerns mount for the one-time cult stock http://cnb.cx/2tM1CEp ,10,32,27"
"2017-07-07,Elon Musk says Tesla is building the largest battery system in the world within 100 days or its free http://cnb.cx/2uxCYVB ,8,36,39"
"2017-07-07,Elon Musk and Mark Zuckerberg share this personality trait — and it makes complete sense http://cnb.cx/2sO0DUR ,1,7,8"
"2017-07-07,Elon Musk’s No. 1 tip for up-and-coming leaders http://cnb.cx/2tUYUwh ,0,11,16"
"2017-07-07,Tesla stock rises after company releases significant stat http://cnb.cx/2uzR1tY ,4,21,20"
"2017-07-08,""After entering a bear market, tumbling Tesla shares could be poised to fall further http://cnb.cx/2uCWboO "",7,22,26"
"2017-07-09,""Musk said that the first unit of the Model 3 would be coming this week, and here it is http://cnb.cx/2sUhPbf "",9,39,58"
"2017-07-11,Tesla drastically expands its service network as Model 3 deliveries start http://cnb.cx/2tJ8MqJ ,0,8,8"
"2017-07-11,State vs. state: Who will win the bidding war for Elon Musk's next Tesla SUV? #TopStateshttp://cnb.cx/2tKM4OP ,0,1,2"
"2017-07-11,""Elon Musk now owns http://X.com , the defunct domain of his second startup http://cnb.cx/2sMsWid "",3,3,13"
"2017-07-16,""Musk calls for A.I. regulation, says it's a fundamental risk to the existence of human civilization http://cnb.cx/2tfRTa4 "",6,49,62"
"2017-07-17,Tesla adds two independent directors to board http://cnb.cx/2tk5H3n ,1,7,4"
"2017-07-17,""David Einhorn is getting killed by his ‘bubble basket’ short bets against Tesla, Amazon http://cnb.cx/2u1TjSP "",2,8,13"
"2017-07-17,Elon Musk: ‘Robots will be able to do everything better than us’  http://cnb.cx/2t8cRnm ,30,40,60"
"2017-07-17,Elon Musk: Tesla's stock price is higher than we 'deserve' right now http://cnb.cx/2uAEgCM ,10,23,30"
"2017-07-17,JUST IN: Tesla adds 21st Century Fox CEO James Murdoch & Ebony Media CEO Linda Johnson to its board http://data.cnbc.com/quotes/tsla ,1,7,13"
"2017-07-17,There's one driving force behind everything Elon Musk dreams up http://cnb.cx/2t903gk ,3,3,9"
"2017-07-17,Elon Musk backtracks on calling Tesla overvalued: Stock is 'low if you believe' http://cnb.cx/2uBYonY ,10,14,20"
"2017-07-18,""Watch out, Tesla: This Warren Buffett-backed Chinese electric vehicle maker plans US expansion http://cnb.cx/2uDweZG "",1,19,21"
"2017-07-18,Tesla driver in Minnesota crash now denies that Autopilot system was at fault http://cnb.cx/2taJrEP ,0,7,6"
"2017-07-19,6 things Elon Musk must do now to keep Tesla on track  http://cnb.cx/2uInmlr ,5,11,11"
"2017-07-19,Elon Musk says Boring Company is a 'low stress activity' http://cnb.cx/2vDEple ,0,4,15"
"2017-07-19,SolarCity co-founder Peter Rive to quit Tesla http://cnb.cx/2uAdrho ,2,0,4"
"2017-07-19,Elon Musk: We need to build a base on the moon http://cnb.cx/2uDw8k4 ,23,39,54"
"2017-07-19,Elon Musk says key to opening up space travel is 'near complete reusability' of spacecraft http://cnb.cx/2trsz16 ,2,11,21"
"2017-07-20,The red tape that could slow down Musk's tunnel plans http://cnb.cx/2ue1AmP ,4,9,9"
"2017-07-20,""Elon Musk must be 'from the future' because he's so awesome at everything, says Dick Costolo http://cnb.cx/2vnSUKK "",9,19,32"
